,Strategy,Simulation,Iterations,Samples,Area,Error
146,random,26.0,20.0,3200.0,1.8338906250000004,0.3203718750000004
147,random,27.0,20.0,3200.0,1.7792156250000002,0.26569687500000017
148,random,28.0,20.0,3200.0,1.6584750000000004,0.14495625000000034
149,random,29.0,20.0,3200.0,1.5946875000000003,0.08116875000000023
150,random,30.0,20.0,3200.0,1.7199843750000001,0.2064656250000001
151,random,31.0,20.0,3200.0,1.6767000000000003,0.16318125000000028
152,random,32.0,20.0,3200.0,1.8133875000000002,0.29986875000000013
153,random,33.0,20.0,3200.0,1.7518781250000004,0.23835937500000037
154,random,34.0,20.0,3200.0,1.7496000000000003,0.23608125000000024
155,random,35.0,20.0,3200.0,1.7131500000000002,0.19963125000000015
156,random,36.0,20.0,3200.0,1.7177062500000002,0.2041875000000002
157,random,37.0,20.0,3200.0,1.7245406250000004,0.21102187500000036
158,random,38.0,20.0,3200.0,1.7222625,0.20874375
159,random,39.0,20.0,3200.0,1.7177062500000002,0.2041875000000002
160,random,0.0,20.0,5000.0,1.8079200000000002,0.29440125000000017
161,random,1.0,20.0,5000.0,1.7116920000000002,0.1981732500000002
162,random,2.0,20.0,5000.0,1.621296,0.10777725000000005
163,random,3.0,20.0,5000.0,1.75689,0.24337125000000004
164,random,4.0,20.0,5000.0,1.7350200000000002,0.2215012500000002
165,random,5.0,20.0,5000.0,1.7845920000000002,0.27107325000000015
166,random,6.0,20.0,5000.0,1.7816760000000003,0.26815725000000024
167,random,7.0,20.0,5000.0,1.6985700000000004,0.18505125000000033
168,random,8.0,20.0,5000.0,1.7160660000000003,0.2025472500000003
169,random,9.0,20.0,5000.0,1.826874,0.3133552500000001
170,random,10.0,20.0,5000.0,1.6956540000000002,0.1821352500000002
171,random,11.0,20.0,5000.0,1.7802180000000003,0.2666992500000003
172,random,12.0,20.0,5000.0,1.7539740000000004,0.24045525000000034
173,random,13.0,20.0,5000.0,1.692738,0.17921925000000005
174,random,14.0,20.0,5000.0,1.7656380000000003,0.25211925000000024
175,random,15.0,20.0,5000.0,1.7277300000000002,0.2142112500000002
176,random,16.0,20.0,5000.0,1.755432,0.24191325000000008
177,random,17.0,20.0,5000.0,1.755432,0.24191325000000008
178,random,18.0,20.0,5000.0,1.7058600000000004,0.19234125000000035
179,random,19.0,20.0,5000.0,1.7539740000000004,0.24045525000000034
180,random,20.0,20.0,5000.0,1.7656380000000003,0.25211925000000024
