,Strategy,Simulation,Iterations,Samples,Area,Error
2,LHS,2.0,1500.0,20000.0,1.5134040000000002,0.006222014999999859
3,LHS,3.0,1500.0,20000.0,1.50174,-0.00544198500000026
4,LHS,4.0,1500.0,20000.0,1.4995530000000001,-0.007628985000000199
5,LHS,5.0,1500.0,20000.0,1.4977305,-0.00945148500000026
6,LHS,6.0,1500.0,20000.0,1.5101235000000002,0.002941514999999839
7,LHS,7.0,1500.0,20000.0,1.5203295000000003,0.013147514999999999
8,LHS,8.0,1500.0,20000.0,1.4864310000000003,-0.020750985000000055
9,LHS,9.0,1500.0,20000.0,1.5042915000000003,-0.002890484999999998
10,LHS,10.0,1500.0,20000.0,1.5021045000000002,-0.005077485000000159
11,LHS,11.0,1500.0,20000.0,1.5185070000000003,0.011325014999999938
12,LHS,12.0,1500.0,20000.0,1.4897115000000003,-0.017470485000000036
13,LHS,13.0,1500.0,20000.0,1.4886180000000002,-0.018563985000000116
14,LHS,14.0,1500.0,20000.0,1.5123105000000001,0.005128514999999778
15,LHS,15.0,1500.0,20000.0,1.510488,0.003306014999999718
16,LHS,16.0,1500.0,20000.0,1.4962725000000001,-0.010909485000000219
17,LHS,17.0,1500.0,20000.0,1.5002820000000003,-0.006899984999999997
18,LHS,18.0,1500.0,20000.0,1.4966370000000002,-0.010544985000000118
19,LHS,19.0,1500.0,20000.0,1.5462090000000002,0.03902701499999983
20,LHS,20.0,1500.0,20000.0,1.5097590000000003,0.0025770149999999603
21,LHS,21.0,1500.0,20000.0,1.5072075,2.5514999999698418e-05
22,LHS,22.0,1500.0,20000.0,1.5112170000000003,0.00403501499999992
23,LHS,23.0,1500.0,20000.0,1.4966370000000002,-0.010544985000000118
24,LHS,24.0,1500.0,20000.0,1.4911695000000003,-0.016012485000000076
25,LHS,25.0,1500.0,20000.0,1.5283485,0.021166514999999775
26,LHS,26.0,1500.0,20000.0,1.4951790000000003,-0.012002985000000077
27,LHS,27.0,1500.0,20000.0,1.5203295000000003,0.013147514999999999
28,LHS,28.0,1500.0,20000.0,1.5305355000000003,0.023353514999999936
29,LHS,29.0,1500.0,20000.0,1.5119460000000002,0.004764014999999899
30,LHS,30.0,1500.0,20000.0,1.525068,0.017886014999999755
31,LHS,31.0,1500.0,20000.0,1.5093945000000002,0.0022125149999998595
32,LHS,32.0,1500.0,20000.0,1.5057495000000003,-0.0014324850000000389
33,LHS,33.0,1500.0,20000.0,1.5006465000000002,-0.0065354850000001186
34,LHS,34.0,1500.0,20000.0,1.5064785000000003,-0.0007034850000000592
35,LHS,35.0,1500.0,20000.0,1.5217875,0.014605514999999736
36,LHS,36.0,1500.0,20000.0,1.5079365000000002,0.0007545149999999001
37,LHS,37.0,1500.0,20000.0,1.5174135000000002,0.010231514999999858
38,LHS,38.0,1500.0,20000.0,1.5148620000000004,0.00768001500000004
39,LHS,39.0,1500.0,20000.0,1.4802345000000003,-0.026947484999999993
40,LHS,40.0,1500.0,20000.0,1.517778,0.010596014999999737
41,LHS,41.0,1500.0,20000.0,1.5002820000000003,-0.006899984999999997
42,LHS,42.0,1500.0,20000.0,1.4889825,-0.018199485000000237
43,LHS,43.0,1500.0,20000.0,1.5031980000000003,-0.003983985000000079
44,LHS,44.0,1500.0,20000.0,1.4959080000000002,-0.011273985000000097
45,LHS,45.0,1500.0,20000.0,1.5221520000000004,0.014970015000000059
46,LHS,46.0,1500.0,20000.0,1.5225165000000003,0.015334514999999938
47,LHS,47.0,1500.0,20000.0,1.4940855000000002,-0.013096485000000158
48,LHS,48.0,1500.0,20000.0,1.5214230000000002,0.014241014999999857
49,LHS,49.0,1500.0,20000.0,1.5243390000000003,0.017157014999999998
50,LHS,50.0,1500.0,20000.0,1.4933565000000002,-0.013825485000000137
51,LHS,51.0,1500.0,20000.0,1.5221520000000004,0.014970015000000059
52,LHS,52.0,1500.0,20000.0,1.4886180000000002,-0.018563985000000116
53,LHS,53.0,1500.0,20000.0,1.5279840000000002,0.020802014999999896
54,LHS,54.0,1500.0,20000.0,1.4948145000000002,-0.012367485000000178
55,LHS,55.0,1500.0,20000.0,1.4951790000000003,-0.012002985000000077
56,LHS,56.0,1500.0,20000.0,1.5148620000000004,0.00768001500000004
57,LHS,57.0,1500.0,20000.0,1.5035625000000001,-0.0036194850000002
58,LHS,58.0,1500.0,20000.0,1.501011,-0.00617098500000024
59,LHS,59.0,1500.0,20000.0,1.5458445,0.03866251499999973
60,LHS,60.0,1500.0,20000.0,1.4846085000000002,-0.022573485000000115
61,LHS,61.0,1500.0,20000.0,1.4842440000000001,-0.022937985000000216
62,LHS,62.0,1500.0,20000.0,1.4991885000000003,-0.007993485000000078
63,LHS,63.0,1500.0,20000.0,1.517778,0.010596014999999737
64,LHS,64.0,1500.0,20000.0,1.5002820000000003,-0.006899984999999997
65,LHS,65.0,1500.0,20000.0,1.5093945000000002,0.0022125149999998595
66,LHS,66.0,1500.0,20000.0,1.5130395000000003,0.00585751499999998
67,LHS,67.0,1500.0,20000.0,1.5002820000000003,-0.006899984999999997
68,LHS,68.0,1500.0,20000.0,1.5024690000000003,-0.004712985000000058
69,LHS,69.0,1500.0,20000.0,1.5385545,0.03137251499999971
70,LHS,70.0,1500.0,20000.0,1.5268905000000002,0.019708514999999815
71,LHS,71.0,1500.0,20000.0,1.5119460000000002,0.004764014999999899
72,LHS,72.0,1500.0,20000.0,1.5068430000000002,-0.0003389850000001804
73,LHS,73.0,1500.0,20000.0,1.5021045000000002,-0.005077485000000159
