,Strategy,Simulation,Iterations,Samples,Area,Error
248,random,8.0,10.0,1936.0,0.9733806818181819,0.21756663223140493
249,random,9.0,10.0,1936.0,0.9752634297520664,0.21944938016528936
250,random,0.0,10.0,2025.0,1.0026000000000002,0.24678595041322315
251,random,1.0,10.0,2025.0,0.9882000000000002,0.23238595041322319
252,random,2.0,10.0,2025.0,1.0314,0.2755859504132231
253,random,3.0,10.0,2025.0,1.0116,0.25578595041322305
254,random,4.0,10.0,2025.0,0.9918000000000001,0.23598595041322312
255,random,5.0,10.0,2025.0,1.1106000000000003,0.35478595041322325
256,random,6.0,10.0,2025.0,1.0494,0.2935859504132231
257,random,7.0,10.0,2025.0,0.9540000000000002,0.19818595041322318
258,random,8.0,10.0,2025.0,1.0548000000000002,0.2989859504132232
259,random,9.0,10.0,2025.0,0.9234000000000002,0.16758595041322322
260,random,0.0,10.0,2116.0,1.0042698487712667,0.24845579918448968
261,random,1.0,10.0,2116.0,0.9749858223062383,0.2191717727194613
262,random,2.0,10.0,2116.0,0.9870439508506617,0.23122990126388465
263,random,3.0,10.0,2116.0,1.0421668241965976,0.28635277460982056
264,random,4.0,10.0,2116.0,1.030108695652174,0.2742946460653969
265,random,5.0,10.0,2116.0,1.012882797731569,0.2570687481447921
266,random,6.0,10.0,2116.0,0.9749858223062383,0.2191717727194613
267,random,7.0,10.0,2116.0,0.9474243856332704,0.19161033604649336
268,random,8.0,10.0,2116.0,1.0111602079395086,0.25534615835273156
269,random,9.0,10.0,2116.0,1.012882797731569,0.2570687481447921
270,random,0.0,10.0,2304.0,1.01091796875,0.25510391916322306
271,random,1.0,10.0,2304.0,0.9808593750000001,0.22504532541322309
272,random,2.0,10.0,2304.0,1.0156640625,0.25985001291322296
273,random,3.0,10.0,2304.0,1.0156640625,0.25985001291322296
274,random,4.0,10.0,2304.0,0.9982617187500001,0.24244766916322313
275,random,5.0,10.0,2304.0,0.9729492187500001,0.21713516916322306
276,random,6.0,10.0,2304.0,0.9729492187500001,0.21713516916322306
277,random,7.0,10.0,2304.0,1.0251562500000002,0.2693422004132232
278,random,8.0,10.0,2304.0,1.0615429687500002,0.3057289191632232
279,random,9.0,10.0,2304.0,0.9713671875000002,0.21555313791322317
280,random,0.0,10.0,2401.0,1.0201749271137028,0.26436087752692583
281,random,1.0,10.0,2401.0,1.0232111620158268,0.26739711242904984
282,random,2.0,10.0,2401.0,1.024729279466889,0.26891522988011196
283,random,3.0,10.0,2401.0,0.9958850478967098,0.24007099830993284
284,random,4.0,10.0,2401.0,1.0171386922115786,0.2613246426248016
285,random,5.0,10.0,2401.0,1.0186568096626407,0.2628427600758637
286,random,6.0,10.0,2401.0,1.0308017492711372,0.2749876996843602
287,random,7.0,10.0,2401.0,0.9594502290712205,0.20363617948444346
288,random,8.0,10.0,2401.0,1.0156205747605167,0.2598065251737397
289,random,9.0,10.0,2401.0,1.0338379841732614,0.27802393458648444
290,random,0.0,10.0,2500.0,1.0147680000000001,0.2589539504132231
291,random,1.0,10.0,2500.0,1.0103940000000002,0.25457995041322323
292,random,2.0,10.0,2500.0,1.0264320000000002,0.27061795041322323
293,random,3.0,10.0,2500.0,0.9783180000000002,0.22250395041322324
294,random,4.0,10.0,2500.0,0.9826920000000001,0.22687795041322312
295,random,5.0,10.0,2500.0,1.0031040000000002,0.24728995041322321
296,random,6.0,10.0,2500.0,0.9972720000000002,0.24145795041322315
297,random,7.0,10.0,2500.0,0.981234,0.22541995041322305
298,random,8.0,10.0,2500.0,1.017684,0.26186995041322303
299,random,9.0,10.0,2500.0,1.0366380000000002,0.28082395041322317
300,random,0.0,10.0,2601.0,1.0874740484429066,0.3316599988561296
301,random,1.0,10.0,2601.0,1.059446366782007,0.3036323171952301
302,random,2.0,10.0,2601.0,1.0174048442906576,0.2615907947038806
303,random,3.0,10.0,2601.0,1.0314186851211073,0.27560463553433034
304,random,4.0,10.0,2601.0,1.0019896193771627,0.24617556979038568
305,random,5.0,10.0,2601.0,0.9851730103806229,0.22935896079384588
306,random,6.0,10.0,2601.0,1.053840830449827,0.29802678086305
307,random,7.0,10.0,2601.0,0.9613494809688583,0.2055354313820813
308,random,8.0,10.0,2601.0,1.0370242214532874,0.2812101718665104
309,random,9.0,10.0,2601.0,0.9977854671280277,0.24197141754125073
310,random,0.0,10.0,2704.0,1.0110022189349113,0.25518816934813426
311,random,1.0,10.0,2704.0,0.9732581360946747,0.2174440865078977
312,random,2.0,10.0,2704.0,1.0568343195266272,0.3010202699398502
313,random,3.0,10.0,2704.0,0.981346153846154,0.22553210425937698
314,random,4.0,10.0,2704.0,1.0204382396449705,0.2646241900581935
315,random,5.0,10.0,2704.0,1.039310281065089,0.28349623147831193
316,random,6.0,10.0,2704.0,1.0123502218934912,0.2565361723067142
317,random,7.0,10.0,2704.0,0.9880861686390534,0.2322721190522764
318,random,8.0,10.0,2704.0,1.074358357988166,0.3185443084013889
319,random,9.0,10.0,2704.0,0.992130177514793,0.23631612792801604
320,random,0.0,10.0,2916.0,1.0150000000000001,0.2591859504132231
321,random,1.0,10.0,2916.0,0.9687500000000001,0.2129359504132231
322,random,2.0,10.0,2916.0,1.0362500000000001,0.2804359504132231
323,random,3.0,10.0,2916.0,0.9962500000000001,0.24043595041322308
324,random,4.0,10.0,2916.0,0.9687500000000001,0.2129359504132231
325,random,5.0,10.0,2916.0,1.0350000000000001,0.27918595041322314
326,random,6.0,10.0,2916.0,1.00625,0.2504359504132231
